,id,gps2id,start,duraion
15032,3978,1495,21,2
15033,3979,855,0,7
15034,3979,805,10,6
15035,3979,804,19,4
15036,3980,855,1,5
15037,3980,854,9,4
15038,3980,855,16,4
15039,3980,854,21,2
15040,3981,804,0,9
15041,3981,1006,12,3
15042,3981,479,18,4
15043,3981,854,23,4
15044,3982,994,4,1
15045,3982,956,8,3
15046,3982,955,12,6
15047,3982,656,20,3
15048,3983,1496,2,2
15049,3983,1497,7,6
15050,3983,1447,16,6
15051,3983,1547,23,2
15052,3984,1496,0,9
15053,3984,1311,12,3
15054,3984,1528,17,3
15055,3984,1311,21,2
15056,3985,803,1,6
15057,3985,705,10,3
15058,3985,656,15,4
15059,3985,804,20,2
15060,3985,656,23,4
15061,3986,805,0,7
15062,3986,855,10,7
15063,3986,805,20,3
15064,3987,804,0,8
15065,3987,656,11,2
15066,3987,804,16,4
15067,3987,459,21,2
15068,3988,1343,0,2
15069,3988,1344,3,4
15070,3988,1343,8,7
15071,3988,1344,17,5
15072,3988,1345,23,1
15073,3989,905,0,7
15074,3989,403,8,4
15075,3989,804,13,5
15076,3989,261,19,2
15077,3989,1393,22,1
15078,3990,1490,1,2
15079,3990,1489,5,4
15080,3990,1490,11,4
15081,3990,1489,18,4
15082,3990,1490,23,3
15083,3991,1497,0,8
15084,3991,1446,11,4
15085,3991,1496,18,4
15086,3991,1497,23,4
15087,3992,1446,0,7
15088,3992,1496,10,4
15089,3992,1446,17,6
15090,3993,755,9,4
15091,3993,403,14,3
15092,3993,804,18,5
15093,3994,1496,0,15
15094,3994,1447,17,2
15095,3994,1496,20,2
15096,3994,1497,23,2
15097,3995,1547,0,5
15098,3995,1446,7,5
15099,3995,1497,15,4
15100,3995,1447,22,1
15101,3996,1397,0,17
15102,3996,1396,18,2
15103,3996,1446,21,2
15104,3997,1496,0,12
15105,3997,1494,15,2
15106,3997,1539,20,3
15107,3998,1544,0,13
15108,3998,1496,15,3
15109,3998,1495,19,3
15110,3998,1496,23,4
15111,3999,1496,0,10
15112,3999,1447,12,3
15113,3999,1496,18,7
15114,4000,124,0,6
15115,4000,1362,9,3
15116,4000,1363,14,6
15117,4000,1366,21,2
15118,4001,905,1,6
15119,4001,854,10,4
15120,4001,804,17,5
15121,4001,755,23,3
15122,4002,1446,0,12
15123,4002,1547,13,3
15124,4002,1497,19,5
15125,4003,1545,0,8
15126,4003,1496,11,5
15127,4003,1497,19,3
15128,4003,1496,23,5
15129,4004,1496,0,8
15130,4004,1447,10,4
15131,4004,1496,17,6
15132,4005,1193,0,5
15133,4005,1344,8,7
15134,4005,1394,18,3
15135,4005,1344,22,2
15136,4006,1496,0,9
15137,4006,1447,12,3
15138,4006,1494,18,4
15139,4006,1495,23,3
15140,4007,1496,0,6
15141,4007,1497,9,5
15142,4007,1496,17,5
15143,4007,173,23,2
15144,4008,1446,0,6
15145,4008,1496,8,7
15146,4008,1447,18,3
15147,4008,1496,22,2
15148,4009,1496,0,2
15149,4009,1176,5,6
15150,4009,1496,14,5
15151,4009,1446,20,2
15152,4009,1496,23,2
15153,4010,1443,0,14
15154,4010,1494,17,4
15155,4010,1443,22,2
15156,4011,1546,0,7
15157,4011,1546,8,4
15158,4011,1497,14,3
15159,4011,1547,20,3
15160,4012,1782,0,7
15161,4012,327,10,4
15162,4012,378,15,4
15163,4012,328,21,1
15164,4012,378,23,2
15165,4013,1497,9,1
15166,4013,1447,13,4
15167,4013,1497,20,3
15168,4014,1693,4,1
15169,4014,1595,6,3
15170,4014,1440,11,4
15171,4014,1645,17,6
15172,4015,1494,0,14
15173,4015,1493,16,2
15174,4015,1494,20,2
15175,4015,1443,23,4
15176,4016,1446,0,14
15177,4016,1394,16,2
15178,4016,1446,21,2
15179,4017,531,0,5
15180,4017,481,8,7
15181,4017,531,18,3
15182,4017,481,22,1
15183,4018,1446,0,7
15184,4018,1497,10,5
15185,4018,1446,18,5
15186,4019,1496,1,13
15187,4019,986,17,3
15188,4019,1210,21,2
15189,4020,1745,0,7
15190,4020,1496,8,7
15191,4020,1696,18,2
15192,4020,179,21,2
15193,4021,1496,0,8
15194,4021,278,11,4
15195,4021,959,18,4
15196,4021,1294,23,3
15197,4022,1381,0,6
15198,4022,1331,9,5
15199,4022,1381,16,5
15200,4022,1331,22,1
15201,4023,1495,0,6
15202,4023,1494,9,4
15203,4023,1495,16,5
15204,4023,1544,21,3
15205,4024,1497,0,8
15206,4024,1496,11,4
15207,4024,1446,18,4
15208,4024,1396,23,4
15209,4025,1546,0,9
15210,4025,1496,12,4
15211,4025,1546,19,4
15212,4026,1497,0,7
15213,4026,1546,10,5
15214,4026,1497,18,3
15215,4026,1496,22,2
15216,4027,805,0,11
15217,4027,805,12,3
15218,4027,805,16,4
15219,4027,804,21,3
15220,4028,1545,0,6
15221,4028,1496,9,6
15222,4028,1545,18,3
15223,4028,1496,22,2
15224,4029,884,0,6
15225,4029,885,7,5
15226,4029,1446,15,3
15227,4029,1595,19,3
15228,4029,1085,23,3
15229,4030,1496,0,8
15230,4030,1446,10,4
15231,4030,1496,16,5
15232,4030,1446,22,1
15233,4031,803,0,11
15234,4031,805,14,3
15235,4031,756,20,5
15236,4032,1546,0,7
15237,4032,1496,10,5
15238,4032,1446,18,4
15239,4032,1496,23,3
15240,4033,1344,0,6
15241,4033,1343,8,5
15242,4033,1344,15,6
15243,4033,1345,22,1
15244,4034,1496,0,6
15245,4034,804,8,6
15246,4034,755,17,4
15247,4034,705,22,3
15248,4035,610,0,1
15249,4035,611,4,6
15250,4035,610,12,7
15251,4035,589,21,3
15252,4036,755,2,4
15253,4036,804,9,3
15254,4036,755,15,3
15255,4036,804,19,4
15256,4036,803,23,3
15257,4037,1545,0,10
15258,4037,1791,12,3
15259,4037,1496,18,5
15260,4038,1496,0,6
15261,4038,1440,8,5
15262,4038,1695,14,4
15263,4038,1593,20,2
15264,4038,1594,23,3
15265,4039,855,5,6
15266,4039,806,12,4
15267,4039,855,19,2
15268,4039,806,22,3
15269,4040,1496,0,7
15270,4040,1546,10,4
15271,4040,1496,17,7
15272,4041,1345,0,6
15273,4041,1446,9,5
15274,4041,1344,17,4
15275,4041,1345,22,1
15276,4042,1524,0,14
15277,4042,1573,17,3
15278,4042,1739,21,3
15279,4043,855,0,10
15280,4043,656,13,3
15281,4043,1008,18,4
15282,4043,804,22,1
15283,4044,1548,0,4
15284,4044,1496,7,7
15285,4044,1497,17,5
15286,4044,1496,23,5
15287,4045,1446,0,2
15288,4045,1446,3,8
15289,4045,1496,13,7
15290,4045,1446,21,2
15291,4046,855,0,8
15292,4046,555,11,3
15293,4046,855,17,5
15294,4046,804,23,4
15295,4047,805,0,6
15296,4047,803,8,5
15297,4047,804,15,4
15298,4047,805,21,2
15299,4048,1344,0,6
15300,4048,1344,7,5
15301,4048,1292,13,3
15302,4048,1344,18,3
15303,4048,1345,22,3
15304,4049,590,0,11
15305,4049,435,11,5
15306,4049,904,18,3
15307,4049,804,22,1
15308,4050,1497,1,6
15309,4050,1447,10,5
15310,4050,1497,18,4
15311,4050,1496,23,4
15312,4051,1445,0,5
15313,4051,1495,8,4
15314,4051,1445,15,6
15315,4051,1496,22,2
15316,4052,1497,0,9
15317,4052,1496,12,4
15318,4052,1495,18,3
15319,4052,1496,22,2
15320,4053,1546,0,16
15321,4053,1545,19,2
15322,4053,1546,22,1
15323,4054,1546,0,7
15324,4054,1446,10,4
15325,4054,1546,17,3
15326,4054,1446,22,1
15327,4055,1497,0,13
15328,4055,1496,16,3
15329,4055,1497,22,2
15330,4056,1446,0,9
15331,4056,1445,12,3
15332,4056,1446,18,2
15333,4056,1445,21,3
15334,4057,1781,2,1
15335,4057,1730,6,4
15336,4057,1781,13,13
15337,4058,656,0,3
15338,4058,1494,6,9
15339,4058,1548,18,3
15340,4058,1547,22,1
15341,4059,1496,1,8
15342,4059,1446,12,3
15343,4059,1496,18,6
15344,4060,1495,1,12
15345,4060,1493,16,3
15346,4060,1495,20,3
15347,4061,1781,0,10
15348,4061,1730,12,2
15349,4061,1781,17,3
15350,4061,1730,21,3
15351,4062,1496,0,17
15352,4062,1447,18,2
15353,4062,1496,21,2
15354,4063,1546,0,7
15355,4063,1695,10,4
15356,4063,1497,17,4
15357,4063,1445,21,2
15358,4064,1547,0,7
15359,4064,1546,10,4
15360,4064,1496,17,4
15361,4064,1546,22,2
15362,4065,1496,0,1
15363,4065,1495,2,9
15364,4065,1446,14,5
15365,4065,1396,20,2
15366,4065,1446,23,5
15367,4066,378,2,2
15368,4066,1578,7,4
15369,4066,606,12,3
15370,4066,692,17,3
15371,4066,591,21,2
15372,4067,1446,0,5
15373,4067,1595,6,6
15374,4067,1545,15,6
15375,4067,1496,22,1
15376,4068,1446,0,6
15377,4068,1496,8,7
15378,4068,1497,18,3
15379,4068,1443,22,2
15380,4069,1490,0,6
15381,4069,1234,9,4
15382,4069,855,16,3
15383,4069,566,20,2
15384,4069,662,23,3
15385,4070,1445,0,7
15386,4070,1547,10,4
15387,4070,1396,17,3
15388,4070,1496,21,4
15389,4071,1497,0,11
15390,4071,1496,14,4
15391,4071,1497,21,2
15392,4072,180,6,4
15393,4072,179,13,3
15394,4072,178,19,3
15395,4072,180,23,4
15396,4073,1496,1,6
15397,4073,1495,9,5
15398,4073,1496,16,6
15399,4073,1446,23,5
15400,4074,1548,1,13
15401,4074,1498,15,3
15402,4074,1444,19,3
15403,4074,1446,23,1
15404,4075,1496,0,14
15405,4075,1397,17,3
15406,4075,1447,21,2
15407,4076,1498,0,7
15408,4076,1496,8,5
15409,4076,1490,16,2
15410,4076,555,20,2
15411,4076,804,23,2
15412,4077,1497,0,9
15413,4077,1496,12,4
15414,4077,1497,19,3
15415,4077,1496,23,4
15416,4078,805,0,6
15417,4078,963,9,5
15418,4078,964,16,3
15419,4078,963,19,2
15420,4078,964,21,2
15421,4078,963,23,2
15422,4079,1445,3,2
15423,4079,1497,6,11
15424,4079,1445,19,4
15425,4080,1537,0,5
15426,4080,1536,8,6
15427,4080,1537,17,3
15428,4080,1538,21,2
15429,4081,1443,0,13
15430,4081,1545,16,3
15431,4081,1544,22,2
15432,4082,804,0,8
15433,4082,855,11,3
15434,4082,804,17,6
15435,4083,1446,0,7
15436,4083,1494,10,4
15437,4083,1495,17,5
15438,4083,1445,23,4
15439,4084,1497,2,7
15440,4084,1397,12,3
15441,4084,1497,18,5
15442,4085,980,5,12
15443,4085,1029,18,3
15444,4085,980,21,2
15445,4086,1496,0,5
15446,4086,1497,8,4
15447,4086,1496,15,6
15448,4086,1497,22,1
15449,4087,1390,0,7
15450,4087,1391,10,3
15451,4087,1574,15,4
15452,4087,1573,20,4
15453,4088,817,0,6
15454,4088,866,9,5
15455,4088,817,17,4
15456,4088,866,22,1
15457,4089,1496,0,9
15458,4089,1497,12,3
15459,4089,1496,18,5
15460,4090,1443,0,7
15461,4090,1444,9,5
15462,4090,1443,16,7
15463,4091,1396,1,12
15464,4091,1545,15,3
15465,4091,1495,21,3
15466,4092,1496,0,7
15467,4092,1495,10,4
15468,4092,1496,16,6
15469,4092,1344,23,3
15470,4093,1495,0,6
15471,4093,1445,9,5
15472,4093,1446,17,4
15473,4093,1445,22,2
15474,4094,1446,0,8
15475,4094,1447,9,4
15476,4094,1446,14,7
15477,4094,1447,21,2
15478,4095,1497,7,2
15479,4095,1496,12,5
15480,4095,1446,19,3
15481,4095,1496,23,2
15482,4096,1496,0,8
15483,4096,1546,11,4
15484,4096,1496,18,7
15485,4097,805,0,14
15486,4097,804,17,4
15487,4097,805,22,1
15488,4098,1497,0,7
15489,4098,1581,10,5
15490,4098,953,18,3
15491,4098,1496,22,3
15492,4099,1496,1,10
15493,4099,884,13,3
15494,4099,705,19,3
15495,4099,804,23,3
15496,4100,1496,0,13
15497,4100,1446,15,3
15498,4100,1496,20,3
15499,4101,1496,0,10
15500,4101,1495,12,3
15501,4101,1496,18,4
15502,4101,1495,23,4
15503,4102,804,2,5
15504,4102,1496,10,4
15505,4102,1497,17,7
15506,4103,1495,1,8
15507,4103,1594,11,3
15508,4103,1496,16,3
15509,4103,1495,20,2
15510,4103,1496,23,3
15511,4104,1443,0,6
15512,4104,1497,9,7
15513,4104,1495,19,3
15514,4104,1496,23,2
15515,4105,1548,0,6
15516,4105,1547,9,3
15517,4105,1497,15,6
15518,4105,1496,23,3
15519,4106,1397,0,7
15520,4106,1497,10,4
15521,4106,1447,17,3
15522,4106,1446,20,3
15523,4107,1496,0,14
15524,4107,1447,16,2
15525,4107,1496,20,4
15526,4108,1624,2,6
15527,4108,1574,11,3
15528,4108,1676,16,4
15529,4108,1626,21,2
15530,4109,756,0,2
15531,4109,705,3,4
15532,4109,755,10,5
15533,4109,804,18,5
15534,4109,803,23,3
15535,4110,1497,0,7
15536,4110,1497,8,5
15537,4110,1497,15,4
15538,4110,1446,22,3
15539,4111,1496,0,9
15540,4111,1535,11,3
15541,4111,1496,16,4
15542,4111,1497,22,3
15543,4112,1545,1,11
15544,4112,1497,15,3
15545,4112,1545,19,3
15546,4112,1496,23,3
15547,4113,1547,0,4
15548,4113,1239,7,6
15549,4113,1791,16,7
15550,4114,756,0,18
15551,4114,904,19,2
15552,4114,804,22,1
15553,4115,1781,0,17
15554,4115,1730,18,2
15555,4115,1732,21,2
15556,4116,1496,0,19
15557,4116,1497,20,2
15558,4116,1546,23,3
15559,4117,1446,0,7
15560,4117,1496,10,5
15561,4117,1446,18,5
15562,4118,817,0,5
15563,4118,866,8,3
15564,4118,915,14,6
15565,4118,866,21,2
15566,4119,1497,0,10
15567,4119,1548,13,3
15568,4119,1547,19,4
15569,4120,1546,0,7
15570,4120,1446,10,4
15571,4120,1546,17,3
15572,4120,1545,21,2
15573,4121,1496,0,8
15574,4121,1446,10,4
15575,4121,1496,16,5
15576,4121,1446,22,1
15577,4122,1496,0,6
15578,4122,1495,8,6
15579,4122,1496,16,6
15580,4122,1546,23,3
15581,4123,983,0,14
15582,4123,982,15,2
15583,4123,981,18,2
15584,4123,982,20,2
15585,4123,1366,23,2
15586,4124,1496,0,7
15587,4124,1495,10,4
15588,4124,909,17,4
15589,4124,1008,22,2
15590,4125,1546,0,6
15591,4125,1496,9,6
15592,4125,1545,18,3
15593,4125,1546,22,2
15594,4126,1496,0,15
15595,4126,1444,17,2
15596,4126,1446,21,2
15597,4127,755,1,2
15598,4127,705,6,3
15599,4127,756,11,3
15600,4127,705,16,4
15601,4127,804,21,3
15602,4128,1545,0,2
15603,4128,1546,4,8
15604,4128,1446,15,4
15605,4128,1496,20,2
15606,4128,1546,23,3
15607,4129,1573,0,11
15608,4129,1523,12,3
15609,4129,1573,16,8
15610,4130,855,2,4
15611,4130,804,9,6
15612,4130,855,18,3
15613,4130,905,22,1
15614,4131,1496,0,19
15615,4131,1497,20,2
15616,4131,1496,23,3
15617,4132,1472,0,2
15618,4132,1473,3,4
15619,4132,1497,10,2
15620,4132,1496,15,3
15621,4132,1497,21,3
15622,4133,1366,0,6
15623,4133,555,8,2
15624,4133,805,13,5
15625,4133,806,21,2
15626,4134,994,0,3
15627,4134,938,6,8
15628,4134,887,16,3
15629,4134,938,20,3
15630,4135,1446,0,1
15631,4135,1546,4,7
15632,4135,1446,14,6
15633,4135,1445,21,2
15634,4136,1496,1,15
15635,4136,1447,17,2
15636,4136,1496,20,3
15637,4137,359,0,10
15638,4137,817,11,3
15639,4137,865,15,3
15640,4137,1362,20,4
15641,4138,855,0,6
15642,4138,854,9,6
15643,4138,804,18,4
15644,4138,854,23,3
15645,4139,1497,0,7
15646,4139,1341,9,6
15647,4139,1497,18,5
15648,4140,855,0,9
15649,4140,854,11,4
15650,4140,855,18,4
15651,4140,806,23,3
15652,4141,532,2,2
15653,4141,1366,5,7
15654,4141,1362,13,5
15655,4141,1363,19,3
15656,4141,1464,23,2
15657,4142,1497,0,6
15658,4142,905,9,5
15659,4142,1007,16,5
15660,4142,804,22,1
15661,4143,855,1,10
15662,4143,804,14,3
15663,4143,1058,20,3
15664,4144,805,0,4
15665,4144,556,6,6
15666,4144,705,15,2
15667,4144,756,19,3
15668,4144,755,23,4
15669,4145,1496,0,8
15670,4145,1496,10,5
15671,4145,1496,17,3
15672,4145,1546,21,3
15673,4146,1518,5,3
15674,4146,1284,11,2
15675,4146,1362,15,6
15676,4146,804,22,1
15677,4147,1445,0,6
15678,4147,2038,9,3
15679,4147,1498,12,3
15680,4147,1446,16,4
15681,4147,1546,21,2
15682,4148,1397,0,9
15683,4148,1495,12,3
15684,4148,1397,18,3
15685,4148,1496,22,2
15686,4149,804,1,6
15687,4149,805,10,4
15688,4149,804,17,6
15689,4150,1497,0,8
15690,4150,1496,11,5
15691,4150,1446,19,3
15692,4150,1496,23,4
15693,4151,1007,0,6
15694,4151,1159,9,2
15695,4151,1626,14,5
15696,4151,1366,21,4
15697,4152,1346,0,1
15698,4152,1143,2,7
15699,4152,1344,11,6
15700,4152,1345,20,3
15701,4153,1447,0,5
15702,4153,1446,7,4
15703,4153,1497,14,7
15704,4153,1446,22,1
15705,4154,1497,0,15
15706,4154,1546,18,2
15707,4154,1496,21,2
15708,4155,1496,2,8
15709,4155,1446,12,3
15710,4155,1496,18,6
15711,4156,1447,0,15
15712,4156,1446,16,2
15713,4156,1447,19,3
15714,4156,1446,22,1
15715,4157,804,2,3
15716,4157,805,7,4
15717,4157,804,12,15
15718,4158,1496,10,5
15719,4158,1495,16,2
15720,4158,1496,20,2
15721,4158,1497,23,3
15722,4159,1447,0,6
15723,4159,1445,9,4
15724,4159,1495,16,5
15725,4159,1397,22,3
15726,4160,1497,0,7
15727,4160,1496,10,6
15728,4160,1497,19,4
15729,4161,1546,0,5
15730,4161,1695,8,3
15731,4161,1546,14,4
15732,4161,1397,21,2
15733,4162,842,4,1
15734,4162,843,8,4
15735,4162,169,15,9
15736,4163,1496,0,14
15737,4163,1539,15,3
15738,4163,1547,19,3
15739,4163,1446,23,3
15740,4164,1496,0,10
15741,4164,1595,12,3
15742,4164,1544,17,5
15743,4164,1496,23,5
15744,4165,1496,0,3
15745,4165,1447,6,7
15746,4165,1447,14,4
15747,4165,1497,21,3
15748,4166,982,0,6
15749,4166,981,7,2
15750,4166,982,9,7
15751,4166,1344,18,3
15752,4166,1345,22,3
15753,4167,1495,0,7
15754,4167,1545,10,5
15755,4167,1496,18,5
15756,4168,1447,3,3
15757,4168,1446,7,4
15758,4168,1496,12,10
15759,4168,1800,23,2
15760,4169,1547,9,2
15761,4169,1546,14,4
15762,4169,1545,21,2
15763,4170,1496,0,8
15764,4170,1045,11,5
15765,4170,1496,19,3
15766,4170,1446,23,4
15767,4171,1447,1,12
15768,4171,1446,15,3
15769,4171,1496,20,3
15770,4172,1445,2,6
15771,4172,1496,11,4
15772,4172,1446,18,3
15773,4172,1444,22,2
15774,4173,1396,0,2
15775,4173,1545,3,4
15776,4173,1495,10,11
15777,4173,1546,22,1
15778,4174,1263,2,6
15779,4174,1314,11,3
15780,4174,1263,15,5
15781,4174,1314,21,2
15782,4175,1496,0,6
15783,4175,1496,7,7
15784,4175,1547,16,4
15785,4175,1546,21,2
15786,4176,1493,0,5
15787,4176,1494,8,2
15788,4176,1544,13,10
15789,4177,1569,0,5
15790,4177,1229,8,7
15791,4177,1546,18,4
15792,4177,1495,23,3
15793,4178,1496,0,14
15794,4178,1497,17,3
15795,4178,1496,21,3
15796,4179,1546,0,6
15797,4179,1496,9,6
15798,4179,1546,18,3
15799,4179,1447,22,2
15800,4180,1496,0,8
15801,4180,1243,11,3
15802,4180,1496,17,9
15803,4181,1446,0,17
15804,4181,1496,18,2
15805,4181,1397,21,2
15806,4182,804,0,11
15807,4182,958,14,3
15808,4182,756,18,4
15809,4182,804,23,4
15810,4183,1496,0,7
15811,4183,1542,10,4
15812,4183,1675,17,5
15813,4183,1676,23,2
15814,4184,1495,0,9
15815,4184,1446,11,3
15816,4184,1495,16,4
15817,4184,1447,21,1
15818,4184,1496,23,3
15819,4185,805,0,10
15820,4185,1495,11,3
15821,4185,1545,17,4
15822,4185,1495,22,2
15823,4186,1496,0,15
15824,4186,1447,17,2
15825,4186,1547,20,3
15826,4187,1447,0,2
15827,4187,1446,3,5
15828,4187,1546,11,9
15829,4187,1446,23,3
15830,4188,1344,1,2
15831,4188,1294,4,6
15832,4188,1344,11,4
15833,4188,1345,18,3
15834,4188,1344,22,2
15835,4189,1622,0,4
15836,4189,1624,7,2
15837,4189,1625,12,3
15838,4189,1624,18,3
15839,4189,180,22,3
15840,4190,1547,0,6
15841,4190,1646,7,6
15842,4190,1496,14,6
15843,4190,1546,22,1
15844,4191,1346,0,6
15845,4191,804,9,8
15846,4191,805,20,4
15847,4192,1446,0,12
15848,4192,1496,15,3
15849,4192,1446,19,4
15850,4193,1496,0,6
15851,4193,1497,9,5
15852,4193,1496,17,4
15853,4193,1497,22,1
15854,4194,1495,0,7
15855,4194,1494,10,4
15856,4194,1446,17,3
15857,4194,1394,21,1
15858,4194,1495,23,5
15859,4195,1346,0,4
15860,4195,1093,7,7
15861,4195,1346,17,6
15862,4196,933,0,9
15863,4196,1634,10,3
15864,4196,1685,16,6
15865,4196,1635,23,6
15866,4197,805,0,8
15867,4197,903,11,4
15868,4197,805,18,6
15869,4198,1496,0,7
15870,4198,1495,10,4
15871,4198,1496,16,6
15872,4198,1546,23,3
15873,4199,1676,0,9
15874,4199,1626,12,3
15875,4199,1210,18,6
15876,4200,1546,0,7
15877,4200,1495,10,4
15878,4200,1546,17,4
15879,4200,1447,22,1
15880,4201,377,0,8
15881,4201,805,10,3
15882,4201,1682,13,4
15883,4201,1732,19,1
15884,4201,407,21,2
15885,4202,1396,0,7
15886,4202,1446,10,3
15887,4202,1497,16,7
15888,4203,1446,0,14
15889,4203,1496,16,2
15890,4203,1546,21,3
15891,4204,865,0,16
15892,4204,915,18,2
15893,4204,865,21,2
15894,4205,1543,0,8
15895,4205,1546,11,4
15896,4205,1544,18,6
15897,4206,1497,0,15
15898,4206,1547,18,2
15899,4206,1496,21,3
15900,4207,1624,0,8
15901,4207,1623,11,2
15902,4207,1672,14,7
15903,4207,1573,22,1
15904,4208,435,1,4
15905,4208,1387,8,3
15906,4208,1490,12,4
15907,4208,1331,17,2
15908,4208,1381,20,2
15909,4208,1331,23,2
15910,4209,906,2,7
15911,4209,804,12,2
15912,4209,805,17,3
15913,4209,804,21,3
15914,4210,1394,0,3
15915,4210,1345,5,6
15916,4210,1346,14,4
15917,4210,1345,21,4
15918,4211,1447,1,1
15919,4211,1547,3,7
15920,4211,1496,12,5
15921,4211,1495,19,2
15922,4211,1397,22,2
15923,4212,1346,3,2
15924,4212,1345,8,6
15925,4212,1396,15,4
15926,4212,1395,20,2
15927,4212,1495,23,2
15928,4213,1497,0,7
15929,4213,1446,10,5
15930,4213,1497,18,4
15931,4213,1546,23,3
15932,4214,1497,0,13
15933,4214,1496,16,3
15934,4214,1546,22,2
15935,4215,755,0,6
15936,4215,804,8,4
15937,4215,1158,15,5
15938,4215,705,21,1
15939,4215,804,23,3
15940,4216,329,0,4
15941,4216,1133,7,4
15942,4216,1028,14,5
15943,4216,228,21,3
15944,4217,1497,3,4
15945,4217,1546,10,4
15946,4217,1397,17,3
15947,4217,1447,21,2
15948,4218,1547,0,8
15949,4218,1546,11,3
15950,4218,1496,17,4
15951,4218,1447,22,1
15952,4219,906,0,11
15953,4219,1397,14,2
15954,4219,1394,17,3
15955,4219,1345,21,4
15956,4220,1496,0,16
15957,4220,1497,19,2
15958,4220,1496,22,1
15959,4221,1445,0,5
15960,4221,1495,8,4
15961,4221,1496,14,8
15962,4221,1394,23,2
15963,4222,1496,2,5
15964,4222,755,10,4
15965,4222,705,17,7
15966,4223,427,5,1
15967,4223,376,9,4
15968,4223,427,15,5
15969,4223,376,21,2
15970,4224,1546,1,11
15971,4224,1496,15,3
15972,4224,1546,21,2
15973,4225,1594,0,5
15974,4225,1008,7,5
15975,4225,804,13,3
15976,4225,755,17,4
15977,4225,804,22,2
15978,4226,1446,0,3
15979,4226,1578,6,9
15980,4226,1446,18,3
15981,4226,1496,22,2
15982,4227,804,0,10
15983,4227,805,13,3
15984,4227,804,19,4
15985,4228,1548,0,2
15986,4228,1547,5,5
15987,4228,1548,13,3
15988,4228,1547,19,2
15989,4228,1548,22,1
15990,4229,805,0,7
15991,4229,705,10,4
15992,4229,805,17,3
15993,4229,804,21,2
15994,4230,1495,0,7
15995,4230,1496,10,6
15996,4230,1495,18,4
15997,4230,1496,23,4
15998,4231,1496,0,12
15999,4231,1496,14,3
16000,4231,1496,18,4
16001,4231,1497,23,4
16002,4232,1496,3,6
16003,4232,1546,12,4
16004,4232,1495,19,4
16005,4233,804,0,9
16006,4233,806,12,3
16007,4233,804,18,4
16008,4233,805,23,3
16009,4234,1497,0,14
16010,4234,1544,17,2
16011,4234,1447,20,2
16012,4234,1548,23,3
16013,4235,805,0,8
16014,4235,556,10,3
16015,4235,1496,16,4
16016,4235,1446,21,2
16017,4236,1496,0,9
16018,4236,1495,11,3
16019,4236,1446,16,5
16020,4236,1496,22,1
16021,4237,855,0,12
16022,4237,904,14,3
16023,4237,855,20,4
16024,4238,1837,2,10
16025,4238,1836,14,4
16026,4238,1885,19,3
16027,4238,1339,23,3
16028,4239,1397,0,5
16029,4239,1396,6,4
16030,4239,1497,13,3
16031,4239,1495,19,4
16032,4240,1546,0,7
16033,4240,1239,10,4
16034,4240,1546,17,4
16035,4240,1496,22,1
16036,4241,1544,1,9
16037,4241,1594,11,3
16038,4241,1495,16,4
16039,4241,1496,21,3
16040,4242,1344,1,2
16041,4242,1343,4,5
16042,4242,1344,11,4
16043,4242,1344,16,3
16044,4242,855,20,2
16045,4242,806,23,3
16046,4243,175,0,7
16047,4243,1739,10,3
16048,4243,1645,14,6
16049,4243,1745,20,2
16050,4243,1696,23,5
16051,4244,1697,1,8
16052,4244,1391,12,2
16053,4244,1577,15,5
16054,4244,1578,21,1
16055,4244,1676,23,4
16056,4245,1446,0,14
16057,4245,1488,15,2
16058,4245,1495,18,4
16059,4245,1546,23,4
16060,4246,177,1,4
16061,4246,178,8,6
16062,4246,179,15,6
16063,4246,1335,22,1
16064,4247,1548,0,5
16065,4247,1547,8,4
16066,4247,705,14,4
16067,4247,755,21,2
16068,4248,589,0,1
16069,4248,1545,4,5
16070,4248,1495,12,5
16071,4248,885,20,2
16072,4248,1346,22,1
16073,4249,1696,0,7
16074,4249,1745,10,6
16075,4249,1696,19,4
16076,4250,1447,0,6
16077,4250,1446,8,4
16078,4250,1444,13,6
16079,4250,1496,20,3
16080,4251,1490,6,5
16081,4251,566,13,2
16082,4251,616,18,2
16083,4251,566,21,2
16084,4251,517,23,1
16085,4252,903,0,6
16086,4252,904,9,8
16087,4252,855,20,5
16088,4253,804,0,10
16089,4253,805,13,3
16090,4253,804,19,4
16091,4254,1446,0,6
16092,4254,1496,8,5
16093,4254,1446,15,4
16094,4254,1496,20,2
16095,4254,1497,23,5
16096,4255,1325,0,17
16097,4255,1225,18,1
16098,4255,1325,19,3
16099,4255,1225,22,2
16100,4256,1497,0,7
16101,4256,1496,10,6
16102,4256,1497,19,4
16103,4257,531,0,17
16104,4257,384,18,2
16105,4257,478,21,2
16106,4258,1547,0,7
16107,4258,1497,10,4
16108,4258,1841,17,4
16109,4258,1547,22,1
16110,4259,804,0,10
16111,4259,705,13,3
16112,4259,656,18,3
16113,4259,705,22,1
16114,4260,805,0,1
16115,4260,804,2,7
16116,4260,805,12,4
16117,4260,804,18,4
16118,4260,506,23,2
16119,4261,855,1,13
16120,4261,805,17,3
16121,4261,755,22,2
16122,4262,903,5,3
16123,4262,403,9,4
16124,4262,903,14,4
16125,4262,403,19,6
16126,4263,1544,0,6
16127,4263,1594,8,6
16128,4263,1544,16,4
16129,4263,1543,22,1
